product_id,quantity,wholesale_cost,sale_price,supplier_id,entry_number
DNTB1IEZZ0SX,1230,115.23,161.78,TVJUGMNK,19138
8E39ZVYIGRZ3,874,37.71,58.45,GYUZEXSJ,19139
K54S266K1ET3,2321,116.04,127.64,SNDMWIRM,19140
NAZTD7SXG4GK,2589,112.05,182.19,DGECGNQD,19141
2FRMTR24D2YO,3821,390.12,479.07,UADILPBU,19142
5JD72V3ODCII,1220,134.22,188.44,KNJMLLYG,19143
52OQ7Y6PGCP2,726,30.92,44.4,TNMMSLVC,19144
IRKF8WI8O52T,6968,406.1,650.98,GYUZEXSJ,19145
502XNWCPFR22,921,48.92,65.85,UADILPBU,19146
EIAL33TZ0NQO,3632,357.67,496.45,TDKEXBDM,19147
TNW46ZMY3HVE,593,37.71,69.12,OCGDGDZP,19148
GOFYMD326I8C,5008,429.2,479.85,KLKTZKQO,19149
VT4Y5JPPYKBS,1389,143.72,174.04,HLOMDGRN,19150
FG0KGIIHLSIG,90,2.22,3.26,MXRXJVNA,19151
IIKW5HK9SB8U,5903,436.09,498.89,CBCTPYQT,19152
7FY4UDV0QE75,5431,408.79,503.22,WKCFRMPT,19153
FNTOIRYCWQUZ,5938,358.94,470.21,TVJUGMNK,19154
0U0FXSIQJ6NE,6954,431.95,820.7,DGECGNQD,19155
TL49BXT6OC9T,2462,124.17,227.85,ETDIKIUX,19156
G9K7UE39M6QT,910,42.37,72.92,MXRXJVNA,19157
4BTEGWV2EAF0,1797,156.2,265.7,UADILPBU,19158
8WW7D4HYS0W7,6879,387.48,568.05,HCAEQTQO,19159
XBOPNY6YASUM,2590,126.65,149.32,AZOXEQLZ,19160
M8XTZX8RWJ0F,652,39.24,50.42,CBCTPYQT,19161
Q7R1CUQM5G6K,4116,429.2,701.31,NVYQIOWB,19162
ERZINUPH6C9S,753,35.71,46.6,KNJMLLYG,19163
NY89FYSUBWC7,2712,134.22,231.93,BFUNSFKM,19164
J5347OONGFDA,6223,414.2,674.32,HCAEQTQO,19165
7QLL0GMV1VUV,5680,403.42,593.83,TDKEXBDM,19166
CWGM61TRFRTO,2500,120.89,196.33,NPKFJYGX,19167
C2CI9ZXCPVLS,3559,430.58,564.92,JJWNIRPA,19168
5O7645NHO5BS,5652,408.79,450.08,AZOXEQLZ,19169
T0M0FGCKBT4V,1310,117.64,221.05,BEVRQFGZ,19170
2MNLEZ300CXC,5519,471.23,758.68,HLOMDGRN,19171
743CI1ONAVHI,3810,427.83,616.08,XQNLETCQ,19172
M5WE6VR24AVW,131,4.22,5.04,PPRMRUQU,19173
EBOTXRSHYNC8,5703,384.85,533.79,NVYQIOWB,19174
VPEPBB6BMEQ4,4284,426.46,762.08,XQNLETCQ,19175
AFNPND6HOZS7,4230,377,428.27,SNDMWIRM,19176
NZP2AOKBY90M,3293,465.54,664.79,TDKEXBDM,19177
497SNULOMZ2D,1140,129.16,154.09,NPKFJYGX,19178
MKRN6F5OZE3K,1133,115.23,199.58,BEVRQFGZ,19179
TE73UG37CJP6,351,10.84,12.66,ADLHCQHS,19180
LDFHP2L6DTXT,4164,423.72,746.59,KLKTZKQO,19181
WEW384WB8QAT,1178,116.04,149.81,ZIFGDSBU,19182
STY14PYRM16D,4907,430.58,698.83,PPRMRUQU,19183
AB29NPNI9MO9,5197,384.85,614.61,NVYQIOWB,19184
8Y4QNBEIBOTH,6446,420.99,728.31,AZOXEQLZ,19185
DYPHRMSTT6OH,2194,129.99,206.81,SNDMWIRM,19186
2ND40ZKALHFK,5843,392.76,507.45,JJWNIRPA,19187
6TGOJ7MVVB99,2289,105.8,158.28,ZIFGDSBU,19188
43VR2ZEGU59O,37,0.78,1.29,BFUNSFKM,19189
TU84KCVRAPJ2,294,11.45,16.16,CLZOYVBH,19190
U6N3WA7Q3HNR,6932,412.84,769.53,JJWNIRPA,19191
KNXHP2T4X5I8,2049,101.97,132.66,ZIFGDSBU,19192
2STJSFK89MA1,6844,383.54,708.4,BHVBUSNT,19193
6B4GS5EENEY4,5665,434.71,493.83,MXRXJVNA,19194
ZH2GTLTTI64F,2868,136.79,252.65,ZAAQILVD,19195
LHGU3F16WX9R,6187,365.35,690.88,NPKFJYGX,19196
9SMHM4IEE6P7,6151,410.14,648.02,PPRMRUQU,19197
ZVROFZ56H1GB,1620,130.84,179.25,TNMMSLVC,19198
KJND0YA4ZGXZ,3108,395.42,687.64,BHVBUSNT,19199
JCYX4RCLPNVS,4084,422.35,735.73,GYUZEXSJ,19200
O5O6BFW006HJ,4294,457.04,760.51,UADILPBU,19201
UKA23913F16P,3551,398.08,695.05,TVJUGMNK,19202
36OWD3X8ORTC,1709,114.44,195.58,HLOMDGRN,19203
X8ZI7T5GN147,3880,410.14,614.39,TVJUGMNK,19204
0QVSWXGHO5L7,1224,125.82,146.33,TNMMSLVC,19205
02OZGOT7N0DB,6242,427.83,809.88,ALMIABVI,19206
NN37HA4KT4OU,1095,26.41,50.07,HCAEQTQO,19207
ZITL367BN8PO,1072,36.21,61.01,CBCTPYQT,19208
2JDST39DKFS4,2166,108.13,159.17,JGOQSFJF,19209
H38644F9W3A1,2865,122.52,224.46,KLKTZKQO,19210
6150ZS96CUQR,6155,415.55,470.82,VKJBFVMM,19211
H4JHQD6YHRVM,6323,392.76,676.33,JGOQSFJF,19212
K98MI7Y2SZ5Z,3118,440.25,577.17,XIBBYVIU,19213
V5TOAADZ6WV5,5715,464.12,520.28,HCAEQTQO,19214
14N4Z2ME9URV,5625,411.49,648.51,VKJBFVMM,19215
AZG4PH6T3HLT,644,39.24,57.92,TVJUGMNK,19216
MDXH1ZHJUKHC,4636,450.02,616.08,TVJUGMNK,19217
JR5HDLJJSRGM,4833,374.4,565.72,HCAEQTQO,19218
57NNGDKX5PUD,5218,369.22,432.73,HCAEQTQO,19219
W359O8ISX0F5,7008,400.75,607.54,HLOMDGRN,19220
ILRKGEECIX3Y,5409,366.64,505.23,ZPKADLOY,19221
PSZ7LYNU0JE1,3408,458.45,563.44,NPKFJYGX,19222
XGS1K8EOANVZ,750,41.31,55.77,ALMIABVI,19223
1NALKTS9L5DI,5198,382.22,646.72,TBFMEXZP,19224
1OMJK5BK21BQ,6349,411.49,690.07,DGECGNQD,19225
ZETSDW7860FP,3376,320.27,518.52,WUYMREXN,19226
OKSJQV3Z7TO2,3546,462.7,774.56,JGOQSFJF,19227
W13O88Z9Q1RM,4966,377,691.8,TBFMEXZP,19228
OCI8TK4LLPXP,2680,108.13,167.6,TVJUGMNK,19229
NAJU9FJZSHFI,4494,388.8,680.01,CLZOYVBH,19230
HKG64Y73LCTD,1863,129.99,145.2,XIBBYVIU,19231
5OHU7PC0DBKK,575,36.21,61.12,TNMMSLVC,19232
GAS8YEYIB6MP,164,14.03,22.78,AZOXEQLZ,19233
9FV8HYPZU2AL,181,11.76,17.7,ADLHCQHS,19234
HKD5LUPS5Z9N,2103,112.05,148.91,ZAAQILVD,19235
DE3WT36705QY,4220,402.08,675.9,WKCFRMPT,19236
2MI255NX5314,7057,396.75,447.93,GYUZEXSJ,19237
0PR30JN6MTUU,6524,382.22,514.85,AZOXEQLZ,19238
ETHKUB5D62WT,2661,135.93,196.01,WUYMREXN,19239
BKKX48I1I4IN,5153,358.94,543.79,ETDIKIUX,19240
E7600NHCDVS1,614,40.79,66.77,OCGDGDZP,19241
322RA4AELLA0,3196,396.75,465.39,WUYMREXN,19242
FP5BMVXZWDAS,6673,377,641.65,BFUNSFKM,19243
KUBVV0HTN9H4,5060,374.4,682.53,KGMBUKHN,19244
TRK2T3WL6W0S,3288,410.14,543.03,BFUNSFKM,19245
NDJAMZ6L7G4Q,250,12.39,15.03,WKCFRMPT,19246
9OF9QXYGF6ZN,2704,125.82,150.86,GYUZEXSJ,19247
8EKITM2PCDFK,6070,416.91,682.06,CBCTPYQT,19248
294EQ99VE81D,6476,411.49,720.11,UADILPBU,19249
ZKS764KLWJ6A,5914,431.95,669.09,NVYQIOWB,19250
SJDWE62TDWXN,6768,420.99,781.78,OCGDGDZP,19251
CJO54WLDS0Z1,4313,396.75,458.25,HCAEQTQO,19252
KAZZMYVZBLS5,5721,394.09,606.5,ZIFGDSBU,19253
ZZEQU4FARKAS,5385,444.43,815.97,XQNLETCQ,19254
BFFTEASN5GCT,4942,391.44,606.34,ZIFGDSBU,19255
H7INLKQGB3TZ,3518,379.61,527.66,SJNDDKHP,19256
BUY33PZO2CVP,3301,440.25,527.42,ALMIABVI,19257
346GYJJ17MP9,3383,346.27,612.21,SJNDDKHP,19258
UDI2UD2RIZOK,3074,408.79,597.24,NVYQIOWB,19259
ZJ3OGT8ZTFZ5,5237,360.22,522.32,CLZOYVBH,19260
H815712TZROR,3479,414.2,569.94,ZAAQILVD,19261
TFKKILUJC4R2,4465,429.2,549.81,JJWNIRPA,19262
3Z63X1V379FC,6088,430.58,514.54,XAAOJDVJ,19263
X4UWMKH0COL6,2213,118.45,171.04,WUYMREXN,19264
K2L7NGA9F9FR,4804,357.67,548.67,VKJBFVMM,19265
RQI7UWU5OWU1,6825,375.7,424.54,NPKFJYGX,19266
GOGAR66MSE6Z,5525,445.82,790.44,TVJUGMNK,19267
FMQ4JL4TQGU0,4835,392.76,592.67,BFUNSFKM,19268
43V3Y9R1TCR1,653,37.21,49.56,AZOXEQLZ,19269
IZ5VJMZQHH84,42,0.89,1.24,SNDMWIRM,19270
451LWR0LE1T8,5849,444.43,814.64,KLKTZKQO,19271
73S5DCGKH387,4556,430.58,654.05,BFUNSFKM,19272
DWTIDXOCFNG0,5807,422.35,764.03,DGECGNQD,19273
MH7S8A7U9CEB,3003,458.45,626.7,ZVXESMVL,19274
WRMH88BUYSXY,6508,443.03,622.9,DHHNINFB,19275
KZW2UFGU3VYL,6605,337.51,571.07,KLKTZKQO,19276
CLIY5PSIUGCX,4419,422.35,798.66,KLKTZKQO,19277
O89DYGZJ5XVC,985,35.22,43.5,YSNZSYCW,19278
2MO2CR4J9HHI,5403,355.12,432.18,WKCFRMPT,19279
6AGUYFR5C33T,3178,357.67,537.94,SJNDDKHP,19280
RML5U8LLD5KI,2608,113.64,201.82,BEVRQFGZ,19281
BQYTZKVUGPNQ,3783,388.8,452.17,BEVRQFGZ,19282
W9OYPAYZ9NEZ,3622,388.8,439.73,ZPKADLOY,19283
1GUYJ72I2QVT,29,1.49,2.69,TNMMSLVC,19284
XZM5R8328CY0,5319,392.76,474.85,SNDMWIRM,19285
OC9SQ81SO8C4,1625,95.97,123.71,RRQRPLPC,19286
U26NUPLYKWJY,4208,390.12,599.61,CLZOYVBH,19287
PQZMCSF8TSD0,6062,458.45,843.55,TNMMSLVC,19288
81SWOO6MT17G,2766,134.22,153.41,YSNZSYCW,19289
45MGCGUNFPNA,3594,468.38,877.74,NVYQIOWB,19290
6RBJ3GFCHSE9,4374,411.49,472.39,HLOMDGRN,19291
DIH4HGYW5YTO,3855,412.84,607.29,ZVXESMVL,19292
UU029J3ZU13L,2422,120.89,169.73,BHVBUSNT,19293
EKPUR0V3ZJWL,629,42.9,52.85,TBFMEXZP,19294
STMNMHAIBGID,1017,32.8,49.33,SNDMWIRM,19295
60AV1WUP32GQ,2502,112.85,162.96,NVYQIOWB,19296
AXC2AKCKZBN5,32,0.68,1,TBFMEXZP,19297
GBNIQ6BSH9XL,3474,433.33,514.36,NPKFJYGX,19298
B81PKKQ02LGI,6276,411.49,586.37,CLZOYVBH,19299
WH5I53FB5EYS,5999,391.44,526.88,WUYMREXN,19300
1AMVNGNVKQG6,2400,145.48,207.45,KNJMLLYG,19301
JKFFDIWV0NCC,3876,443.03,766.88,JJWNIRPA,19302
L9MYZBUMV3VU,6455,407.45,487.31,HCAEQTQO,19303
EQFAQRA6J75R,4674,437.48,748.09,DGECGNQD,19304
THT2DAHGPMEA,6417,416.91,775.04,OCGDGDZP,19305
2348BDO04HEV,1772,125.82,237.93,XQNLETCQ,19306
IGAH6WKL61CO,493,47.8,69.45,UADILPBU,19307
A1GQHORG9CL4,882,53.49,98.58,BEVRQFGZ,19308
91OP0APX89O6,154,15.75,19.99,VKJBFVMM,19309
S7DVVEZQ0AAU,2931,129.99,245.81,TVJUGMNK,19310
6IHA9EKTCRE8,1473,134.22,163.61,WKCFRMPT,19311
3CLN83WY8ZLW,3321,408.79,706.39,ZPKADLOY,19312
1DDN91CFIGWU,6990,422.35,639.02,ZAAQILVD,19313
MQT2B603FIZ9,5044,399.41,546.39,ZVXESMVL,19314
MWT4IOIAZEB5,6367,437.48,504.85,JGOQSFJF,19315
PBWF3VWJC8NA,6120,400.75,748.2,AZOXEQLZ,19316
3MRMNX5A535W,2956,140.24,253.97,ZAAQILVD,19317
8HE88IMCXX4F,4154,403.42,457.88,YSNZSYCW,19318
M9LNWMOLLVZ8,4551,384.85,515.7,CBCTPYQT,19319
FDS0DO7BPWT7,700,30.92,51.05,NPKFJYGX,19320
PJ8UEINQQ1I5,4002,458.45,741.31,HLOMDGRN,19321
QSBRDFMZPOVP,799,43.97,67.36,UADILPBU,19322
QRK6IA7RCZLU,640,39.75,48.34,CBCTPYQT,19323
WXNZXFQKK7KK,4335,411.49,492.14,ADLHCQHS,19324
XZ2K57WERARJ,6736,410.14,581.99,DGECGNQD,19325
67GHHO0WVOWN,4045,390.12,538.37,ETDIKIUX,19326
HUUKDMSYYI6S,884,36.71,41.12,HLOMDGRN,19327
0KTJBWR3OT1F,3884,382.22,571.04,ZVXESMVL,19328
DDW3P44HRD7W,1084,30.46,55.25,ZIFGDSBU,19329
ANYDASANMXW6,627,47.8,74.47,JJWNIRPA,19330
ITCQGZ154TRV,6162,392.76,734.07,NPKFJYGX,19331
H0F32JSKRMPW,152,12.39,18.02,ADLHCQHS,19332
XJ34HUVL9J2M,3476,348.79,645.96,JGOQSFJF,19333
GZVA865Z4HQ4,6737,420.99,533.82,ZPKADLOY,19334
U5U3JCAKDIMP,6052,392.76,615.85,ZAAQILVD,19335
KHF8GAAUF9MU,6310,445.82,689.68,XAAOJDVJ,19336
T9JI5HMYJ0R1,2212,124.17,167.26,CLZOYVBH,19337
MVSQQ6OWE2PX,3546,423.72,775.83,CBCTPYQT,19338
CIOTJY1612OZ,6507,331.31,524.13,HCAEQTQO,19339
G8HLMINY5B9X,487,50.04,78.91,KNJMLLYG,19340
9PJXOE1I9BY3,6830,383.54,445.67,WUYMREXN,19341
BVYG9NI9N6JF,7090,406.1,655.85,ALMIABVI,19342
3RCB8LIZ089F,5533,378.3,546.27,KLKTZKQO,19343
63634YM4VUMY,5220,400.75,560.65,TVJUGMNK,19344
ART3C0TFCBQF,5300,402.08,711.68,ZPKADLOY,19345
EYJF3OHHFP42,6651,402.08,485.71,TVJUGMNK,19346
0SDJNMO6S1OY,4134,418.27,772.96,KLKTZKQO,19347
TWKDHDDK89WQ,1562,113.64,145.91,DGECGNQD,19348
GL88WHTP3B1R,4083,418.27,539.15,ZVXESMVL,19349
NA6YJZDAAM2I,2083,121.7,171.84,BEVRQFGZ,19350
B0PB1TKVENWK,5573,404.76,622.12,KGMBUKHN,19351
1CSF52Y6MD7D,5840,388.8,450.62,TNMMSLVC,19352
JWM9B57QA0T4,3753,386.16,705.51,HCAEQTQO,19353
QOZABGB690J8,1706,107.35,154.91,HCAEQTQO,19354
8WZ5NR4AHKEW,2155,122.52,173,YSNZSYCW,19355
O9QSXNJVY3ST,6808,391.44,541.75,KLKTZKQO,19356
Y0E88C0PB9PC,1865,124.99,197.11,HLOMDGRN,19357
E0HKIYRABG3F,5135,342.51,621.31,BFUNSFKM,19358
URH803ZVD4SA,4056,415.55,596.31,TVJUGMNK,19359
LAGW942IJCLU,2908,116.04,142.61,KNJMLLYG,19360
DXV0G9C747L2,2662,108.13,202.96,ALMIABVI,19361
ESGY12VKIYW0,6951,411.49,582.67,KLKTZKQO,19362
S9EEBC0NBM7W,1006,36.71,60.98,ALMIABVI,19363
T0UV6JT3LZTM,1079,52.91,81.43,CBCTPYQT,19364
P8O19EHXGZL8,2981,394.09,705.03,WUYMREXN,19365
R77F2JCH5US8,5301,422.35,604.81,ALMIABVI,19366
ERMVWJRXHBBR,879,29.54,45.49,ETDIKIUX,19367
TPETQWM7UOPM,3714,406.1,469.45,GYUZEXSJ,19368
R9CM5ETJCREF,1389,123.34,227.56,ETDIKIUX,19369
POBJF5P0ZM59,2640,119.26,170.54,KLKTZKQO,19370
JUS3XJ7INUWI,3561,408.79,590.29,ZIFGDSBU,19371
RW2K7E08RUF6,2476,148.13,173.02,JJWNIRPA,19372
MM1SU65TIQEH,4194,398.08,540.59,ADLHCQHS,19373
3WC5WO9W9SA7,523,31.39,53.65,KNJMLLYG,19374
GN6KPBIASGMJ,1346,129.16,189.99,SNDMWIRM,19375
Q9JBYL1061OY,2792,129.99,240.09,KGMBUKHN,19376
JC85LECRMXUI,4623,407.45,705.3,XAAOJDVJ,19377
CRMR8BEC5VIV,5307,441.64,747.7,ZAAQILVD,19378
DGNY04335XLD,1447,141.98,197.35,NPKFJYGX,19379
6EX4TI80BNBY,1632,117.64,162.7,SNDMWIRM,19380
OLH6H0TAPQPR,1675,118.45,166.54,ZVXESMVL,19381
H090RZ4EHJDT,6667,360.22,541.77,RRQRPLPC,19382
580929TON8KG,5994,377,707.63,KNJMLLYG,19383
N0GFXJF7JN6X,800,37.71,66.82,KLKTZKQO,19384
4X9BOGYR0AVZ,338,11.14,14.04,TBFMEXZP,19385
TN8OOW1I1NAG,3035,425.09,507.13,KLKTZKQO,19386
BTFO5FL42KN3,5110,406.1,529.96,OCGDGDZP,19387
W80SXEOZ0CPC,2793,144.6,212.85,SJNDDKHP,19388
2KBXU4GI0WTW,693,47.8,53.92,WUYMREXN,19389
EAIVR61OFV42,5246,447.22,639.97,OCGDGDZP,19390
CKGEK1H3IZQ2,4638,395.42,518,XQNLETCQ,19391
P35OGZYJIQJR,4825,419.63,563.56,BFUNSFKM,19392
9DZBO6XBV1UY,2357,145.48,198.14,ZVXESMVL,19393
PDJ7703DA5XL,765,48.35,61.69,VKJBFVMM,19394
N6IQWHQO4QXQ,991,41.84,75.44,KNJMLLYG,19395
ZOCSWK3LX1MS,690,43.43,47.95,GYUZEXSJ,19396
VYVO38TDIK2K,6578,378.3,580.69,TBFMEXZP,19397
YXTKNAKKPDE1,2929,119.26,223.85,YSNZSYCW,19398
H21F6NNKXVSV,1526,108.13,161.65,YSNZSYCW,19399
SY2YG4QT699K,2474,140.24,182.31,WKCFRMPT,19400
O9QFJ13XKJ7T,4553,384.85,533.02,ZIFGDSBU,19401
3XB4TKLD4D0Y,3839,431.95,608.62,MXRXJVNA,19402
V1MLKWX51LOF,7073,384.85,646.16,BHVBUSNT,19403
LFU9KJLH3OND,707,39.24,62.27,TBFMEXZP,19404
HIUCHCXIPXOR,6500,443.03,608.28,TVJUGMNK,19405
ROXDJL57F6SW,5074,402.08,562.11,HLOMDGRN,19406
ISSYAIJQQCI9,2073,137.65,179.63,WKCFRMPT,19407
EAQH6CMB85BB,4575,411.49,543.99,TDKEXBDM,19408
9RUD4DMLENKE,6349,388.8,500.39,GYUZEXSJ,19409
ILREXRV24TF7,3772,410.14,520.06,WKCFRMPT,19410
9L3LQ12DRDQC,296,9.09,16.86,JGOQSFJF,19411
A44425UZQRMT,4616,434.71,625.98,ALMIABVI,19412
LA35XPDX6N12,245,9.09,15.13,BHVBUSNT,19413
9T7RPLDWN4AR,2917,120.07,208.32,NPKFJYGX,19414
MAPOJ4TZCKKQ,5995,410.14,465.1,NVYQIOWB,19415
EEXGSRHN3V21,5400,410.14,741.94,ZPKADLOY,19416
NKKMN8ABKOS4,5902,347.53,555.7,NVYQIOWB,19417
XYZ5NJI8Z443,2220,128.32,172.21,PPRMRUQU,19418
6GHVEHP7E4J8,3903,455.63,636.97,WUYMREXN,19419
DMF1192RAGJX,5069,420.99,685.37,PPRMRUQU,19420
2I6YDBYB8L8O,5548,416.91,509.88,CBCTPYQT,19421
WUBFVWI66M0E,3815,396.75,555.85,ZPKADLOY,19422
5UBMRAQGGTK0,5230,353.85,509.9,ZPKADLOY,19423
LU90M7D213GS,2170,133.37,230.06,CBCTPYQT,19424
0349APP0VIZB,4545,377,535.72,WUYMREXN,19425
EXHOQ8CPM6DQ,3271,437.48,612.91,CBCTPYQT,19426
JJZ1VG2F0TBP,5285,416.91,619.11,XQNLETCQ,19427
BJEY1RIRDLTR,1694,116.84,167.67,AZOXEQLZ,19428
R6D6QCABP5R5,4920,420.99,580.55,HCAEQTQO,19429
70AY9XLGHAFN,3818,415.55,743,XIBBYVIU,19430
9QOB75U1QQ53,772,35.71,51.64,CBCTPYQT,19431
YATIO8IHL143,6922,441.64,546.75,NPKFJYGX,19432
LV2MQI4EDGD4,5347,416.91,464.85,OCGDGDZP,19433
9FUBTIHDLJK2,230,11.45,20.64,PPRMRUQU,19434
WN2079PT5QEX,4294,374.4,447.41,HLOMDGRN,19435
4VBZCUA2SDL7,1463,141.11,238.05,JJWNIRPA,19436
ZH2N57MOKHEK,471,40.27,56.26,DHHNINFB,19437
SHV17ESR65QY,5416,445.82,573.32,ZIFGDSBU,19438
7IH4PRBH006H,3652,438.86,551.21,KLKTZKQO,19439
1FAICOVYUGOH,5195,412.84,627.52,WKCFRMPT,19440
KFXATIEYRCGM,1304,127.48,170.44,MXRXJVNA,19441
270ZJ35LKL5Q,3034,408.79,560.45,JGOQSFJF,19442
7F99XHBIBJPD,7018,380.92,454.82,ZPKADLOY,19443
P1TCPF3EOO4K,3855,394.09,480.4,CLZOYVBH,19444
NODR0634ZBRD,190,10.84,13.53,XIBBYVIU,19445
6KLZH4DHRXOU,6074,434.71,591.21,ZPKADLOY,19446
NR5P9ZQSUSK8,346,12.39,16.23,WUYMREXN,19447
P8F8K3XZ8LHW,856,48.35,64.21,YSNZSYCW,19448
NMTQ5FF9JY8M,1210,123.34,174.28,TDKEXBDM,19449
817KIGQBJA63,7044,365.35,621.1,XIBBYVIU,19450
6EVQ5Y7WICCK,1790,127.48,185.23,ZAAQILVD,19451
SI8T5JOVWCGH,5560,384.85,616.91,ZVXESMVL,19452
E6KH1I0PVHMJ,2739,123.34,208.32,PPRMRUQU,19453
CNS8L8LJW88U,3092,356.4,404.16,MXRXJVNA,19454
WK2YKSQ52NOG,1181,147.24,241.92,BEVRQFGZ,19455
Q4HEEWAZ0F7G,5950,445.82,641.98,XQNLETCQ,19456
92F5RV9ZXS30,1388,120.89,223.53,ZIFGDSBU,19457
4LASOZ0TURYV,2826,159.84,205.07,BEVRQFGZ,19458
BLFJKTDKBNM2,421,26.41,42.6,GYUZEXSJ,19459
T4GLKE8K3O3L,1495,132.53,236.04,WUYMREXN,19460
V3Q699NUE9UZ,2547,119.26,169.83,SNDMWIRM,19461
S17QP1HEOPTF,1735,137.65,158.57,XAAOJDVJ,19462
FD3N9VCJ1SRP,2089,124.17,198.92,AZOXEQLZ,19463
KCSCG25QX64K,1718,108.91,137.34,OCGDGDZP,19464
9KDTBV9YJJ9H,4768,377,430.91,JGOQSFJF,19465
PEOQGC4QFFCT,5302,406.1,647.32,DGECGNQD,19466
SAK6HLI07CEE,2211,107.35,139.23,TVJUGMNK,19467
EZKMPZ4Z7UQF,2644,150.8,191.06,TDKEXBDM,19468
FFFBS1EJ9A64,3287,404.76,717.64,HCAEQTQO,19469
BLAJKKO6DONM,1785,112.05,184.99,TDKEXBDM,19470
W44G0MV5N70N,4815,441.64,582.52,CBCTPYQT,19471
J59K1N0Z2WMO,2027,102.74,123.08,UADILPBU,19472
TUIH9EVSUZP5,5092,402.08,533.16,XQNLETCQ,19473
ZZJBSWBWPK15,2051,103.5,175.33,PPRMRUQU,19474
YKAZU0MJHBV0,3165,418.27,523.67,XIBBYVIU,19475
W2PEEQGJ1BQZ,2695,124.99,177.36,KGMBUKHN,19476
GCHQI08W7L1Z,2557,119.26,174.6,BHVBUSNT,19477
O3N690LGKKQO,2860,124.99,191.11,ZAAQILVD,19478
Q9QZZB2WLF75,1112,128.32,201.85,BHVBUSNT,19479
HOAD914R4Y2X,1220,130.84,145.49,KNJMLLYG,19480
F3TML319J2QO,3991,408.79,741.95,UADILPBU,19481
ITT5JAHUHK02,1728,120.07,150.81,JGOQSFJF,19482
HS0GBKAUM6FZ,3823,371.8,588.56,HLOMDGRN,19483
KK72O11HJX2J,6823,360.22,561.58,MXRXJVNA,19484
28S1CQDID90G,1929,114.44,180.7,RRQRPLPC,19485
K721U1PNDKYQ,6620,418.27,734.9,CLZOYVBH,19486
XYMTX4IZ2ZKV,5170,443.03,692.46,NPKFJYGX,19487
EXEUWBCY14PK,4847,375.7,555.66,CBCTPYQT,19488
4CFEGK4TCF43,5673,396.75,729.62,SJNDDKHP,19489
BSC1TL0TO39S,486,49.48,82.68,TNMMSLVC,19490
ITEXZ8UQJRWU,1443,104.27,117.93,ALMIABVI,19491
HPWHYT2QEWSA,7055,445.82,574.22,KNJMLLYG,19492
KUV19Z3LJE5G,3910,395.42,534.21,JJWNIRPA,19493
KRDV4LLO9F12,318,14.03,16.15,PPRMRUQU,19494
3DMJIQJQNK91,4615,399.41,599.51,ZPKADLOY,19495
UQMRQW2L8QF8,5840,357.67,541.51,HCAEQTQO,19496
PZZLOP4H049M,1161,120.89,223.04,JGOQSFJF,19497
Y1EK4ZVDQ654,3681,384.85,729.29,KLKTZKQO,19498
UNJVMTF9XMCN,3277,407.45,722.82,RRQRPLPC,19499
I9XE3H9LQYBN,6386,356.4,485.42,TVJUGMNK,19500
XLPIMFSMWGU0,3795,437.48,746.78,HCAEQTQO,19501
FLTNND4SX4JR,5235,386.16,425.55,VKJBFVMM,19502
BKZSUEO4Q5S3,1103,120.89,145.19,WKCFRMPT,19503
WXU3BL64SCT3,1911,141.98,224.75,TVJUGMNK,19504
Y00TD7W4ZDXV,4732,371.8,567.74,BEVRQFGZ,19505
52KOHLIAXTR7,2664,132.53,205.16,XIBBYVIU,19506
CGN9ML4AA8YR,3011,426.46,725.83,SNDMWIRM,19507
8L1F3V0ASQWA,4845,412.84,553.21,ETDIKIUX,19508
4050V54QJ8WE,3513,358.94,432.52,XAAOJDVJ,19509
HGMKDKHXI1XB,4970,426.46,510.05,GYUZEXSJ,19510
VGCYJD4APR2Y,3700,341.26,408.49,HLOMDGRN,19511
EZHBXW75SCZI,3763,414.2,534.73,TDKEXBDM,19512
0FF77PR0YE5W,7017,347.53,620.69,ZAAQILVD,19513
GQGQ6609T38E,1485,129.16,212.34,TDKEXBDM,19514
1UOD3FUPTFGA,4580,418.27,475.99,XQNLETCQ,19515
CPMXI2QQTS0C,5894,437.48,783.96,GYUZEXSJ,19516
AKZDPNA0RCSX,1895,126.65,182.63,SNDMWIRM,19517
5603TWAVAE73,4178,434.71,493.83,AZOXEQLZ,19518
BDDCRM5I53TW,4824,443.03,792.14,OCGDGDZP,19519
4XI36026ITRT,193,10.84,16.48,CBCTPYQT,19520
AWENQDU13ZTZ,6206,462.7,849.05,RRQRPLPC,19521
GF5KAO55QWZS,1773,109.69,153.24,NPKFJYGX,19522
YJAJLBB6OPZG,1347,114.44,187.8,ZAAQILVD,19523
V8ORU13FW9J8,2485,116.04,138.9,KLKTZKQO,19524
8ZNWEB3FSZHP,3046,395.42,701.87,AZOXEQLZ,19525
PSMTJT0925LV,1701,121.7,138.62,WUYMREXN,19526
D1NHN50AN9WY,1714,115.23,148.88,WUYMREXN,19527
GOABCCR4J9LS,479,30,43.38,KNJMLLYG,19528
P6XJZ40HF2HL,3945,416.91,553.66,DGECGNQD,19529
E2JCLWTPZTW2,683,40.27,52.19,ZPKADLOY,19530
8YKUVJK2DHPK,4648,396.75,689.15,OCGDGDZP,19531
J71PL0G6HUT7,3409,407.45,545.58,TBFMEXZP,19532
696Y9EVC3DTD,2836,118.45,136.81,TBFMEXZP,19533
